======================================================================
  STANDALONE TRAIN — synthetic, variant M0, hyperparameters from run_004
======================================================================
  sweep summary : /projects/anbu8374/Python-Research/lasp-CU-paper-3/hyper_parameter_sweep/sweep_results_profile_only_synthetic_M0/run_004/summary.json
  HDF5 file     : /gpfs/alpine1/scratch/anbu8374/neural_network_training_data/synthetic_training_data_7-levels_8_May_2026.h5
  output dir    : /projects/anbu8374/Python-Research/lasp-CU-paper-3/standalone_results_profile_only_synthetic/M0_run004_synthetic_training_data_7-levels_8_May_2026
  device        : cuda

  Network input layout: 636 reflectance ⊕ 4 geometry (sza, vza, saz, vaz) ⊕ 3 extras = 643
  Extras status: tau_c=ZEROED | wv_above=ZEROED | wv_in=ZEROED
  Split sizes  : n_val=4199, n_test=4199 (profile-aware)

  Hyperparameters being reused:
    hidden_dims            = [512, 512, 256, 256]
    activation             = gelu
    dropout                = 0.2637
    learning_rate          = 2.764011372868257e-05
    lambda_physics         = 0.0295
    lambda_monotonicity    = 0.0621
    lambda_adiabatic       = 0.1698
    lambda_smoothness      = 0.1654
    level_weights          = [5.199148273471455, 3.754462633346129, 3.01285889763222, 2.7850412811874383, 3.01285889763222, 3.754462633346129, 5.199148273471455]
    level_weights_name     = u_shape
    batch_size             = 128
    augment_noise_std      = 0.0032
    n_epochs               = 2500
    scheduler_patience     = 30
    early_stop_patience    = 150
    warmup_steps           = 500
    weight_decay           = 0.0001
    sigma_floor            = 0.01

  Split mode: profile-held-out (extras dataset, x dim = 643)
  Val profiles (never in train):  4199
  Test profiles (never in train): 4199
  Ablation: zeroing channel(s) ['tau_c', 'wv_above_cloud', 'wv_in_cloud'] (z-score 0 = no info beyond mean)
Profile grid: 7 levels (read from HDF5)
Model: 796,174 parameters  (input_dim=640 + n_extras=3 = 643)

Training up to 2500 epochs (early-stop patience=150, warmup_steps=500, augment_noise_std=0.0032)
----------------------------------------------------------------------
Epoch    1 | Train:  0.1763 | Val: -1.1945 | LR: 1.5e-05 | No-improve: 0
Epoch  909 | Train: -3.2868 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 48
Epoch  910 | Train: -3.2874 | Val: -3.3718 | LR: 1.7e-06 | No-improve: 49
Epoch  911 | Train: -3.2864 | Val: -3.3696 | LR: 1.7e-06 | No-improve: 50
Epoch  912 | Train: -3.2860 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 51
Epoch  913 | Train: -3.2870 | Val: -3.3701 | LR: 1.7e-06 | No-improve: 52
Epoch  914 | Train: -3.2870 | Val: -3.3690 | LR: 1.7e-06 | No-improve: 53
Epoch  915 | Train: -3.2857 | Val: -3.3691 | LR: 1.7e-06 | No-improve: 54
Epoch  916 | Train: -3.2863 | Val: -3.3695 | LR: 1.7e-06 | No-improve: 55
Epoch  917 | Train: -3.2854 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 56
Epoch  918 | Train: -3.2845 | Val: -3.3703 | LR: 1.7e-06 | No-improve: 57
Epoch  919 | Train: -3.2857 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 0
Epoch  920 | Train: -3.2859 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 1
Epoch  921 | Train: -3.2884 | Val: -3.3709 | LR: 1.7e-06 | No-improve: 2
Epoch  922 | Train: -3.2859 | Val: -3.3710 | LR: 1.7e-06 | No-improve: 3
Epoch  923 | Train: -3.2849 | Val: -3.3695 | LR: 1.7e-06 | No-improve: 4
Epoch  924 | Train: -3.2860 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 5
Epoch  925 | Train: -3.2865 | Val: -3.3705 | LR: 1.7e-06 | No-improve: 6
Epoch  926 | Train: -3.2864 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 7
Epoch  927 | Train: -3.2853 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 8
Epoch  928 | Train: -3.2853 | Val: -3.3703 | LR: 1.7e-06 | No-improve: 9
Epoch  929 | Train: -3.2878 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 0
Epoch  930 | Train: -3.2862 | Val: -3.3707 | LR: 1.7e-06 | No-improve: 1
Epoch  931 | Train: -3.2878 | Val: -3.3708 | LR: 1.7e-06 | No-improve: 2
Epoch  932 | Train: -3.2866 | Val: -3.3718 | LR: 1.7e-06 | No-improve: 3
Epoch  933 | Train: -3.2864 | Val: -3.3695 | LR: 1.7e-06 | No-improve: 4
Epoch  934 | Train: -3.2859 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 5
Epoch  935 | Train: -3.2848 | Val: -3.3697 | LR: 1.7e-06 | No-improve: 6
Epoch  936 | Train: -3.2828 | Val: -3.3704 | LR: 1.7e-06 | No-improve: 7
Epoch  937 | Train: -3.2880 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 8
Epoch  938 | Train: -3.2879 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 9
Epoch  939 | Train: -3.2859 | Val: -3.3697 | LR: 1.7e-06 | No-improve: 10
Epoch  940 | Train: -3.2854 | Val: -3.3705 | LR: 1.7e-06 | No-improve: 11
Epoch  941 | Train: -3.2856 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 12
Epoch  942 | Train: -3.2859 | Val: -3.3699 | LR: 1.7e-06 | No-improve: 13
Epoch  943 | Train: -3.2876 | Val: -3.3682 | LR: 1.7e-06 | No-improve: 14
Epoch  944 | Train: -3.2856 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 15
Epoch  945 | Train: -3.2868 | Val: -3.3721 | LR: 1.7e-06 | No-improve: 16
Epoch  946 | Train: -3.2884 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 17
Epoch  947 | Train: -3.2877 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 18
Epoch  948 | Train: -3.2854 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 19
Epoch  949 | Train: -3.2866 | Val: -3.3712 | LR: 1.7e-06 | No-improve: 20
Epoch  950 | Train: -3.2870 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 21
Epoch  951 | Train: -3.2882 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 22
Epoch  952 | Train: -3.2869 | Val: -3.3703 | LR: 1.7e-06 | No-improve: 23
Epoch  953 | Train: -3.2873 | Val: -3.3696 | LR: 1.7e-06 | No-improve: 24
Epoch  954 | Train: -3.2867 | Val: -3.3709 | LR: 1.7e-06 | No-improve: 25
Epoch  955 | Train: -3.2865 | Val: -3.3702 | LR: 1.7e-06 | No-improve: 26
Epoch  956 | Train: -3.2868 | Val: -3.3718 | LR: 1.7e-06 | No-improve: 27
Epoch  957 | Train: -3.2861 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 0
Epoch  958 | Train: -3.2854 | Val: -3.3708 | LR: 1.7e-06 | No-improve: 1
Epoch  959 | Train: -3.2874 | Val: -3.3718 | LR: 1.7e-06 | No-improve: 2
Epoch  960 | Train: -3.2869 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 3
Epoch  961 | Train: -3.2882 | Val: -3.3710 | LR: 1.7e-06 | No-improve: 4
Epoch  962 | Train: -3.2854 | Val: -3.3700 | LR: 1.7e-06 | No-improve: 5
Epoch  963 | Train: -3.2880 | Val: -3.3716 | LR: 1.7e-06 | No-improve: 6
Epoch  964 | Train: -3.2871 | Val: -3.3705 | LR: 1.7e-06 | No-improve: 7
Epoch  965 | Train: -3.2884 | Val: -3.3717 | LR: 1.7e-06 | No-improve: 8
Epoch  966 | Train: -3.2858 | Val: -3.3712 | LR: 1.7e-06 | No-improve: 9
Epoch  967 | Train: -3.2848 | Val: -3.3714 | LR: 1.7e-06 | No-improve: 10
Epoch  968 | Train: -3.2852 | Val: -3.3708 | LR: 1.7e-06 | No-improve: 11
Epoch  969 | Train: -3.2880 | Val: -3.3696 | LR: 1.7e-06 | No-improve: 12
Epoch  970 | Train: -3.2867 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 13
Epoch  971 | Train: -3.2858 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 14
Epoch  972 | Train: -3.2893 | Val: -3.3707 | LR: 1.7e-06 | No-improve: 15
Epoch  973 | Train: -3.2877 | Val: -3.3709 | LR: 1.7e-06 | No-improve: 16
Epoch  974 | Train: -3.2873 | Val: -3.3705 | LR: 1.7e-06 | No-improve: 17
Epoch  975 | Train: -3.2858 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 18
Epoch  976 | Train: -3.2863 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 19
Epoch  977 | Train: -3.2883 | Val: -3.3710 | LR: 1.7e-06 | No-improve: 20
Epoch  978 | Train: -3.2868 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 21
Epoch  979 | Train: -3.2860 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 22
Epoch  980 | Train: -3.2870 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 23
Epoch  981 | Train: -3.2878 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 24
Epoch  982 | Train: -3.2870 | Val: -3.3712 | LR: 1.7e-06 | No-improve: 25
Epoch  983 | Train: -3.2847 | Val: -3.3698 | LR: 1.7e-06 | No-improve: 26
Epoch  984 | Train: -3.2890 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 27
Epoch  985 | Train: -3.2873 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 28
Epoch  986 | Train: -3.2871 | Val: -3.3698 | LR: 1.7e-06 | No-improve: 29
Epoch  987 | Train: -3.2845 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 30
Epoch  988 | Train: -3.2885 | Val: -3.3709 | LR: 1.7e-06 | No-improve: 31
Epoch  989 | Train: -3.2872 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 32
Epoch  990 | Train: -3.2866 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 33
Epoch  991 | Train: -3.2880 | Val: -3.3697 | LR: 1.7e-06 | No-improve: 34
Epoch  992 | Train: -3.2895 | Val: -3.3712 | LR: 1.7e-06 | No-improve: 35
Epoch  993 | Train: -3.2866 | Val: -3.3688 | LR: 1.7e-06 | No-improve: 36
Epoch  994 | Train: -3.2871 | Val: -3.3714 | LR: 1.7e-06 | No-improve: 37
Epoch  995 | Train: -3.2890 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 38
Epoch  996 | Train: -3.2887 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 39
Epoch  997 | Train: -3.2849 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 40
Epoch  998 | Train: -3.2893 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 41
Epoch  999 | Train: -3.2857 | Val: -3.3716 | LR: 1.7e-06 | No-improve: 42
Epoch 1000 | Train: -3.2876 | Val: -3.3682 | LR: 1.7e-06 | No-improve: 43
Epoch 1001 | Train: -3.2855 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 44
Epoch 1002 | Train: -3.2869 | Val: -3.3710 | LR: 1.7e-06 | No-improve: 45
Epoch 1003 | Train: -3.2880 | Val: -3.3716 | LR: 1.7e-06 | No-improve: 46
Epoch 1004 | Train: -3.2872 | Val: -3.3714 | LR: 1.7e-06 | No-improve: 47
Epoch 1005 | Train: -3.2856 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 48
Epoch 1006 | Train: -3.2874 | Val: -3.3714 | LR: 1.7e-06 | No-improve: 49
Epoch 1007 | Train: -3.2888 | Val: -3.3727 | LR: 1.7e-06 | No-improve: 0
Epoch 1008 | Train: -3.2838 | Val: -3.3716 | LR: 1.7e-06 | No-improve: 1
Epoch 1009 | Train: -3.2881 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 2
Epoch 1010 | Train: -3.2879 | Val: -3.3697 | LR: 1.7e-06 | No-improve: 3
Epoch 1011 | Train: -3.2868 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 4
Epoch 1012 | Train: -3.2897 | Val: -3.3690 | LR: 1.7e-06 | No-improve: 5
Epoch 1013 | Train: -3.2908 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 6
Epoch 1014 | Train: -3.2861 | Val: -3.3716 | LR: 1.7e-06 | No-improve: 7
Epoch 1015 | Train: -3.2881 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 8
Epoch 1016 | Train: -3.2883 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 9
Epoch 1017 | Train: -3.2872 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 10
Epoch 1018 | Train: -3.2872 | Val: -3.3702 | LR: 1.7e-06 | No-improve: 11
Epoch 1019 | Train: -3.2878 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 12
Epoch 1020 | Train: -3.2840 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 13
Epoch 1021 | Train: -3.2881 | Val: -3.3700 | LR: 1.7e-06 | No-improve: 14
Epoch 1022 | Train: -3.2886 | Val: -3.3705 | LR: 1.7e-06 | No-improve: 15
Epoch 1023 | Train: -3.2868 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 16
Epoch 1024 | Train: -3.2871 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 17
Epoch 1025 | Train: -3.2890 | Val: -3.3695 | LR: 1.7e-06 | No-improve: 18
Epoch 1026 | Train: -3.2874 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 19
Epoch 1027 | Train: -3.2879 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 20
Epoch 1028 | Train: -3.2859 | Val: -3.3698 | LR: 1.7e-06 | No-improve: 21
Epoch 1029 | Train: -3.2883 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 22
Epoch 1030 | Train: -3.2870 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 23
Epoch 1031 | Train: -3.2849 | Val: -3.3710 | LR: 1.7e-06 | No-improve: 24
Epoch 1032 | Train: -3.2867 | Val: -3.3712 | LR: 1.7e-06 | No-improve: 25
Epoch 1033 | Train: -3.2873 | Val: -3.3728 | LR: 1.7e-06 | No-improve: 0
Epoch 1034 | Train: -3.2871 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 1
Epoch 1035 | Train: -3.2882 | Val: -3.3703 | LR: 1.7e-06 | No-improve: 2
Epoch 1036 | Train: -3.2881 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 3
Epoch 1037 | Train: -3.2869 | Val: -3.3728 | LR: 1.7e-06 | No-improve: 0
Epoch 1038 | Train: -3.2882 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 1
Epoch 1039 | Train: -3.2891 | Val: -3.3728 | LR: 1.7e-06 | No-improve: 2
Epoch 1040 | Train: -3.2857 | Val: -3.3692 | LR: 1.7e-06 | No-improve: 3
Epoch 1041 | Train: -3.2869 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 4
Epoch 1042 | Train: -3.2874 | Val: -3.3706 | LR: 1.7e-06 | No-improve: 5
Epoch 1043 | Train: -3.2899 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 6
Epoch 1044 | Train: -3.2883 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 7
Epoch 1045 | Train: -3.2871 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 8
Epoch 1046 | Train: -3.2845 | Val: -3.3703 | LR: 1.7e-06 | No-improve: 9
Epoch 1047 | Train: -3.2880 | Val: -3.3698 | LR: 1.7e-06 | No-improve: 10
Epoch 1048 | Train: -3.2852 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 11
Epoch 1049 | Train: -3.2880 | Val: -3.3714 | LR: 1.7e-06 | No-improve: 12
Epoch 1050 | Train: -3.2868 | Val: -3.3717 | LR: 1.7e-06 | No-improve: 13
Epoch 1051 | Train: -3.2872 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 14
Epoch 1052 | Train: -3.2877 | Val: -3.3707 | LR: 1.7e-06 | No-improve: 15
Epoch 1053 | Train: -3.2887 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 16
Epoch 1054 | Train: -3.2853 | Val: -3.3707 | LR: 1.7e-06 | No-improve: 17
Epoch 1055 | Train: -3.2869 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 18
Epoch 1056 | Train: -3.2863 | Val: -3.3717 | LR: 1.7e-06 | No-improve: 19
Epoch 1057 | Train: -3.2888 | Val: -3.3721 | LR: 1.7e-06 | No-improve: 20
Epoch 1058 | Train: -3.2899 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 21
Epoch 1059 | Train: -3.2858 | Val: -3.3727 | LR: 1.7e-06 | No-improve: 22
Epoch 1060 | Train: -3.2888 | Val: -3.3728 | LR: 1.7e-06 | No-improve: 23
Epoch 1061 | Train: -3.2883 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 24
Epoch 1062 | Train: -3.2895 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 25
Epoch 1063 | Train: -3.2884 | Val: -3.3708 | LR: 1.7e-06 | No-improve: 26
Epoch 1064 | Train: -3.2883 | Val: -3.3730 | LR: 1.7e-06 | No-improve: 0
Epoch 1065 | Train: -3.2889 | Val: -3.3684 | LR: 1.7e-06 | No-improve: 1
Epoch 1066 | Train: -3.2894 | Val: -3.3718 | LR: 1.7e-06 | No-improve: 2
Epoch 1067 | Train: -3.2871 | Val: -3.3729 | LR: 1.7e-06 | No-improve: 3
Epoch 1068 | Train: -3.2888 | Val: -3.3712 | LR: 1.7e-06 | No-improve: 4
Epoch 1069 | Train: -3.2879 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 5
Epoch 1070 | Train: -3.2886 | Val: -3.3731 | LR: 1.7e-06 | No-improve: 0
Epoch 1071 | Train: -3.2885 | Val: -3.3709 | LR: 1.7e-06 | No-improve: 1
Epoch 1072 | Train: -3.2889 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 2
Epoch 1073 | Train: -3.2877 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 3
Epoch 1074 | Train: -3.2875 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 4
Epoch 1075 | Train: -3.2865 | Val: -3.3718 | LR: 1.7e-06 | No-improve: 5
Epoch 1076 | Train: -3.2872 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 6
Epoch 1077 | Train: -3.2890 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 7
Epoch 1078 | Train: -3.2878 | Val: -3.3718 | LR: 1.7e-06 | No-improve: 8
Epoch 1079 | Train: -3.2887 | Val: -3.3729 | LR: 1.7e-06 | No-improve: 9
Epoch 1080 | Train: -3.2893 | Val: -3.3729 | LR: 1.7e-06 | No-improve: 10
Epoch 1081 | Train: -3.2868 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 11
Epoch 1082 | Train: -3.2900 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 12
Epoch 1083 | Train: -3.2894 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 13
Epoch 1084 | Train: -3.2879 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 14
Epoch 1085 | Train: -3.2867 | Val: -3.3730 | LR: 1.7e-06 | No-improve: 15
Epoch 1086 | Train: -3.2873 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 16
Epoch 1087 | Train: -3.2887 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 17
Epoch 1088 | Train: -3.2869 | Val: -3.3728 | LR: 1.7e-06 | No-improve: 18
Epoch 1089 | Train: -3.2880 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 19
Epoch 1090 | Train: -3.2877 | Val: -3.3717 | LR: 1.7e-06 | No-improve: 20
Epoch 1091 | Train: -3.2866 | Val: -3.3733 | LR: 1.7e-06 | No-improve: 0
Epoch 1092 | Train: -3.2881 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 1
Epoch 1093 | Train: -3.2874 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 2
Epoch 1094 | Train: -3.2863 | Val: -3.3721 | LR: 1.7e-06 | No-improve: 3
Epoch 1095 | Train: -3.2858 | Val: -3.3712 | LR: 1.7e-06 | No-improve: 4
Epoch 1096 | Train: -3.2872 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 5
Epoch 1097 | Train: -3.2882 | Val: -3.3727 | LR: 1.7e-06 | No-improve: 6
Epoch 1098 | Train: -3.2887 | Val: -3.3721 | LR: 1.7e-06 | No-improve: 7
Epoch 1099 | Train: -3.2881 | Val: -3.3707 | LR: 1.7e-06 | No-improve: 8
Epoch 1100 | Train: -3.2888 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 9
Epoch 1101 | Train: -3.2888 | Val: -3.3719 | LR: 1.7e-06 | No-improve: 10
Epoch 1102 | Train: -3.2888 | Val: -3.3722 | LR: 1.7e-06 | No-improve: 11
Epoch 1103 | Train: -3.2904 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 12
Epoch 1104 | Train: -3.2862 | Val: -3.3715 | LR: 1.7e-06 | No-improve: 13
Epoch 1105 | Train: -3.2902 | Val: -3.3730 | LR: 1.7e-06 | No-improve: 14
Epoch 1106 | Train: -3.2912 | Val: -3.3735 | LR: 1.7e-06 | No-improve: 0
Epoch 1107 | Train: -3.2893 | Val: -3.3737 | LR: 1.7e-06 | No-improve: 0
Epoch 1108 | Train: -3.2878 | Val: -3.3710 | LR: 1.7e-06 | No-improve: 1
Epoch 1109 | Train: -3.2877 | Val: -3.3731 | LR: 1.7e-06 | No-improve: 2
Epoch 1110 | Train: -3.2883 | Val: -3.3721 | LR: 1.7e-06 | No-improve: 3
Epoch 1111 | Train: -3.2880 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 4
Epoch 1112 | Train: -3.2881 | Val: -3.3714 | LR: 1.7e-06 | No-improve: 5
Epoch 1113 | Train: -3.2873 | Val: -3.3721 | LR: 1.7e-06 | No-improve: 6
Epoch 1114 | Train: -3.2882 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 7
Epoch 1115 | Train: -3.2873 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 8
Epoch 1116 | Train: -3.2891 | Val: -3.3723 | LR: 1.7e-06 | No-improve: 9
Epoch 1117 | Train: -3.2879 | Val: -3.3727 | LR: 1.7e-06 | No-improve: 10
Epoch 1118 | Train: -3.2876 | Val: -3.3711 | LR: 1.7e-06 | No-improve: 11
Epoch 1119 | Train: -3.2866 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 12
Epoch 1120 | Train: -3.2887 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 13
Epoch 1121 | Train: -3.2887 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 14
Epoch 1122 | Train: -3.2881 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 15
Epoch 1123 | Train: -3.2873 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 16
Epoch 1124 | Train: -3.2891 | Val: -3.3726 | LR: 1.7e-06 | No-improve: 17
Epoch 1125 | Train: -3.2892 | Val: -3.3725 | LR: 1.7e-06 | No-improve: 18
Epoch 1126 | Train: -3.2879 | Val: -3.3733 | LR: 1.7e-06 | No-improve: 19
Epoch 1127 | Train: -3.2886 | Val: -3.3713 | LR: 1.7e-06 | No-improve: 20
Epoch 1128 | Train: -3.2886 | Val: -3.3732 | LR: 1.7e-06 | No-improve: 21
Epoch 1129 | Train: -3.2880 | Val: -3.3716 | LR: 1.7e-06 | No-improve: 22
Epoch 1130 | Train: -3.2874 | Val: -3.3724 | LR: 1.7e-06 | No-improve: 23
Epoch 1131 | Train: -3.2857 | Val: -3.3729 | LR: 1.7e-06 | No-improve: 24
Epoch 1132 | Train: -3.2901 | Val: -3.3727 | LR: 1.7e-06 | No-improve: 25
Epoch 1133 | Train: -3.2893 | Val: -3.3727 | LR: 1.7e-06 | No-improve: 26
Epoch 1134 | Train: -3.2895 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 27
Epoch 1135 | Train: -3.2890 | Val: -3.3727 | LR: 1.7e-06 | No-improve: 28
Epoch 1136 | Train: -3.2895 | Val: -3.3720 | LR: 1.7e-06 | No-improve: 29
Epoch 1137 | Train: -3.2870 | Val: -3.3731 | LR: 1.7e-06 | No-improve: 30
Epoch 1138 | Train: -3.2898 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 31
Epoch 1139 | Train: -3.2896 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 32
Epoch 1140 | Train: -3.2891 | Val: -3.3719 | LR: 1.0e-06 | No-improve: 33
Epoch 1141 | Train: -3.2880 | Val: -3.3738 | LR: 1.0e-06 | No-improve: 0
Epoch 1142 | Train: -3.2885 | Val: -3.3712 | LR: 1.0e-06 | No-improve: 1
Epoch 1143 | Train: -3.2882 | Val: -3.3722 | LR: 1.0e-06 | No-improve: 2
Epoch 1144 | Train: -3.2891 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 3
Epoch 1145 | Train: -3.2901 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 4
Epoch 1146 | Train: -3.2903 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 5
Epoch 1147 | Train: -3.2888 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 6
Epoch 1148 | Train: -3.2884 | Val: -3.3744 | LR: 1.0e-06 | No-improve: 0
Epoch 1149 | Train: -3.2897 | Val: -3.3728 | LR: 1.0e-06 | No-improve: 1
Epoch 1150 | Train: -3.2893 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 2
Epoch 1151 | Train: -3.2885 | Val: -3.3739 | LR: 1.0e-06 | No-improve: 3
Epoch 1152 | Train: -3.2901 | Val: -3.3731 | LR: 1.0e-06 | No-improve: 4
Epoch 1153 | Train: -3.2889 | Val: -3.3742 | LR: 1.0e-06 | No-improve: 5
Epoch 1154 | Train: -3.2905 | Val: -3.3730 | LR: 1.0e-06 | No-improve: 6
Epoch 1155 | Train: -3.2912 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 7
Epoch 1156 | Train: -3.2880 | Val: -3.3733 | LR: 1.0e-06 | No-improve: 8
Epoch 1157 | Train: -3.2885 | Val: -3.3721 | LR: 1.0e-06 | No-improve: 9
Epoch 1158 | Train: -3.2894 | Val: -3.3736 | LR: 1.0e-06 | No-improve: 10
Epoch 1159 | Train: -3.2900 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 11
Epoch 1160 | Train: -3.2897 | Val: -3.3733 | LR: 1.0e-06 | No-improve: 12
Epoch 1161 | Train: -3.2892 | Val: -3.3741 | LR: 1.0e-06 | No-improve: 13
Epoch 1162 | Train: -3.2908 | Val: -3.3729 | LR: 1.0e-06 | No-improve: 14
Epoch 1163 | Train: -3.2898 | Val: -3.3728 | LR: 1.0e-06 | No-improve: 15
Epoch 1164 | Train: -3.2895 | Val: -3.3736 | LR: 1.0e-06 | No-improve: 16
Epoch 1165 | Train: -3.2896 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 17
Epoch 1166 | Train: -3.2895 | Val: -3.3732 | LR: 1.0e-06 | No-improve: 18
Epoch 1167 | Train: -3.2893 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 19
Epoch 1168 | Train: -3.2890 | Val: -3.3734 | LR: 1.0e-06 | No-improve: 20
Epoch 1169 | Train: -3.2889 | Val: -3.3727 | LR: 1.0e-06 | No-improve: 21
Epoch 1170 | Train: -3.2891 | Val: -3.3733 | LR: 1.0e-06 | No-improve: 22
Epoch 1171 | Train: -3.2881 | Val: -3.3740 | LR: 1.0e-06 | No-improve: 23
Epoch 1172 | Train: -3.2889 | Val: -3.3733 | LR: 1.0e-06 | No-improve: 24
Epoch 1173 | Train: -3.2893 | Val: -3.3733 | LR: 1.0e-06 | No-improve: 25
Epoch 1174 | Train: -3.2913 | Val: -3.3735 | LR: 1.0e-06 | No-improve: 26
Epoch 1175 | Train: -3.2894 | Val: -3.3727 | LR: 1.0e-06 | No-improve: 27
